dataset_type,dataset_shuffle,k_folds_splits,k_folds_stratified,knn_k_neighbours,knn_voting_type,knn_metric,f_score
iris,False,5,True,9,uniform,euclidean,0.9599839935974389
iris,False,5,True,9,uniform,manhattan,0.9466453247965854
iris,False,5,True,9,uniform,chebyshev,0.9468640197353069
iris,False,5,True,9,distance,euclidean,0.9666633329999667
iris,False,5,True,9,distance,manhattan,0.9466666666666667
iris,False,5,True,9,distance,chebyshev,0.9535306864019736
iris,False,5,True,9,custom,euclidean,0.9533286661999533
iris,False,5,True,9,custom,manhattan,0.93999399939994
iris,False,5,True,9,custom,chebyshev,0.9335966930026336
iris,False,5,True,10,uniform,euclidean,0.9599358974358975
iris,False,5,True,10,uniform,manhattan,0.9466453247965854
iris,False,5,True,10,uniform,chebyshev,0.9535306864019736
iris,False,5,True,10,distance,euclidean,0.9666633329999667
iris,False,5,True,10,distance,manhattan,0.9533286661999533
iris,False,5,True,10,distance,chebyshev,0.9535306864019736
iris,False,5,True,10,custom,euclidean,0.93999399939994
iris,False,5,True,10,custom,manhattan,0.9533286661999534
iris,False,5,True,10,custom,chebyshev,0.9334931775985869
iris,False,5,True,11,uniform,euclidean,0.93999399939994
iris,False,5,True,11,uniform,manhattan,0.9466666666666667
iris,False,5,True,11,uniform,chebyshev,0.9267810272964913
iris,False,5,True,11,distance,euclidean,0.96
iris,False,5,True,11,distance,manhattan,0.9533286661999533
iris,False,5,True,11,distance,chebyshev,0.9468640197353069
iris,False,5,True,11,custom,euclidean,0.9333333333333332
iris,False,5,True,11,custom,manhattan,0.9333333333333332
iris,False,5,True,11,custom,chebyshev,0.9267810272964913
iris,False,5,True,12,uniform,euclidean,0.9466666666666667
iris,False,5,True,12,uniform,manhattan,0.93999399939994
iris,False,5,True,12,uniform,chebyshev,0.9203707708862349
iris,False,5,True,12,distance,euclidean,0.96
iris,False,5,True,12,distance,manhattan,0.9533286661999533
iris,False,5,True,12,distance,chebyshev,0.9469201822142997
iris,False,5,True,12,custom,euclidean,0.93999399939994
iris,False,5,True,12,custom,manhattan,0.9533286661999534
iris,False,5,True,12,custom,chebyshev,0.907062039537287
iris,False,5,True,13,uniform,euclidean,0.9466453247965854
iris,False,5,True,13,uniform,manhattan,0.9466666666666667
iris,False,5,True,13,uniform,chebyshev,0.9269162210338683
iris,False,5,True,13,distance,euclidean,0.96
iris,False,5,True,13,distance,manhattan,0.9533286661999534
iris,False,5,True,13,distance,chebyshev,0.9535306864019736
iris,False,5,True,13,custom,euclidean,0.93999399939994
iris,False,5,True,13,custom,manhattan,0.93999399939994
iris,False,5,True,13,custom,chebyshev,0.9203293662699603
iris,False,5,True,14,uniform,euclidean,0.93999399939994
iris,False,5,True,14,uniform,manhattan,0.9533286661999533
iris,False,5,True,14,uniform,chebyshev,0.9270206856892017
iris,False,5,True,14,distance,euclidean,0.96
iris,False,5,True,14,distance,manhattan,0.9533286661999534
iris,False,5,True,14,distance,chebyshev,0.9402633596693003
iris,False,5,True,14,custom,euclidean,0.93999399939994
iris,False,5,True,14,custom,manhattan,0.9533286661999533
iris,False,5,True,14,custom,chebyshev,0.926996032936627
iris,False,5,True,15,uniform,euclidean,0.9466453247965854
iris,False,5,True,15,uniform,manhattan,0.9466453247965854
iris,False,5,True,15,uniform,chebyshev,0.926996032936627
iris,False,5,True,15,distance,euclidean,0.96
iris,False,5,True,15,distance,manhattan,0.9533286661999534
iris,False,5,True,15,distance,chebyshev,0.9402633596693003
iris,False,5,True,15,custom,euclidean,0.9333333333333332
iris,False,5,True,15,custom,manhattan,0.9466453247965854
iris,False,5,True,15,custom,chebyshev,0.9137454726913812
iris,False,10,False,1,uniform,euclidean,0.9333066559957318
iris,False,10,False,1,uniform,manhattan,0.9266593325999266
iris,False,10,False,1,uniform,chebyshev,0.9402837902837903
iris,False,10,False,1,distance,euclidean,0.9333066559957318
iris,False,10,False,1,distance,manhattan,0.9266593325999266
iris,False,10,False,1,distance,chebyshev,0.9402837902837903
iris,False,10,False,1,custom,euclidean,0.9194504468454049
iris,False,10,False,1,custom,manhattan,0.9126559714795008
iris,False,10,False,1,custom,chebyshev,0.9260665884217602
iris,False,10,False,2,uniform,euclidean,0.9197109594540346
iris,False,10,False,2,uniform,manhattan,0.9063294526963735
iris,False,10,False,2,uniform,chebyshev,0.9199763199763199
iris,False,10,False,2,distance,euclidean,0.9333066559957318
iris,False,10,False,2,distance,manhattan,0.9266593325999266
iris,False,10,False,2,distance,chebyshev,0.9402837902837903
iris,False,10,False,2,custom,euclidean,0.9135813627760337
iris,False,10,False,2,custom,manhattan,0.906517094017094
iris,False,10,False,2,custom,chebyshev,0.8871950466957402
iris,False,10,False,3,uniform,euclidean,0.9203802733214498
iris,False,10,False,3,uniform,manhattan,0.9333333333333332
iris,False,10,False,3,uniform,chebyshev,0.9004028379028379
iris,False,10,False,3,distance,euclidean,0.926996032936627
iris,False,10,False,3,distance,manhattan,0.93999399939994
iris,False,10,False,3,distance,chebyshev,0.9070876622423013
iris,False,10,False,3,custom,euclidean,0.9070876622423013
iris,False,10,False,3,custom,manhattan,0.9333333333333332
iris,False,10,False,3,custom,chebyshev,0.8869359064228819
iris,False,10,False,4,uniform,euclidean,0.9198717948717948
iris,False,10,False,4,uniform,manhattan,0.9198717948717948
iris,False,10,False,4,uniform,chebyshev,0.9135813627760337
iris,False,10,False,4,distance,euclidean,0.93999399939994
iris,False,10,False,4,distance,manhattan,0.93999399939994
iris,False,10,False,4,distance,chebyshev,0.9270206856892017
iris,False,10,False,4,custom,euclidean,0.9136964886964886
iris,False,10,False,4,custom,manhattan,0.9198717948717948
iris,False,10,False,4,custom,chebyshev,0.9135813627760337
iris,False,10,False,5,uniform,euclidean,0.9266593325999266
iris,False,10,False,5,uniform,manhattan,0.9333333333333332
iris,False,10,False,5,uniform,chebyshev,0.9137454726913812
iris,False,10,False,5,distance,euclidean,0.9333333333333332
iris,False,10,False,5,distance,manhattan,0.93999399939994
iris,False,10,False,5,distance,chebyshev,0.9137454726913812
iris,False,10,False,5,custom,euclidean,0.9266593325999266
iris,False,10,False,5,custom,manhattan,0.9333333333333332
iris,False,10,False,5,custom,chebyshev,0.9137454726913812
iris,False,10,False,6,uniform,euclidean,0.9264828738512949
iris,False,10,False,6,uniform,manhattan,0.9266006072131585
iris,False,10,False,6,uniform,chebyshev,0.9135813627760337
iris,False,10,False,6,distance,euclidean,0.93999399939994
iris,False,10,False,6,distance,manhattan,0.93999399939994
iris,False,10,False,6,distance,chebyshev,0.9203802733214498
iris,False,10,False,6,custom,euclidean,0.9269901394901395
iris,False,10,False,6,custom,manhattan,0.9266006072131585
iris,False,10,False,6,custom,chebyshev,0.893804553598368
iris,False,10,False,7,uniform,euclidean,0.9466453247965854
iris,False,10,False,7,uniform,manhattan,0.9266593325999266
iris,False,10,False,7,uniform,chebyshev,0.9071103188750248
iris,False,10,False,7,distance,euclidean,0.9466453247965854
iris,False,10,False,7,distance,manhattan,0.9333333333333332
iris,False,10,False,7,distance,chebyshev,0.9137454726913812
iris,False,10,False,7,custom,euclidean,0.9466453247965854
iris,False,10,False,7,custom,manhattan,0.9266593325999266
iris,False,10,False,7,custom,chebyshev,0.9071103188750248
iris,False,10,False,8,uniform,euclidean,0.9465811965811964
iris,False,10,False,8,uniform,manhattan,0.9266006072131585
iris,False,10,False,8,uniform,chebyshev,0.9203006563483226
iris,False,10,False,8,distance,euclidean,0.9333333333333332
iris,False,10,False,8,distance,manhattan,0.93999399939994
iris,False,10,False,8,distance,chebyshev,0.9203802733214498
iris,False,10,False,8,custom,euclidean,0.9532912954992826
iris,False,10,False,8,custom,manhattan,0.9199679871948779
iris,False,10,False,8,custom,chebyshev,0.9137454726913812
iris,False,10,False,9,uniform,euclidean,0.9333066559957316
iris,False,10,False,9,uniform,manhattan,0.93999399939994
iris,False,10,False,9,uniform,chebyshev,0.9203707708862349
iris,False,10,False,9,distance,euclidean,0.93999399939994
iris,False,10,False,9,distance,manhattan,0.9466666666666667
iris,False,10,False,9,distance,chebyshev,0.9336538795301682
iris,False,10,False,9,custom,euclidean,0.9266593325999266
iris,False,10,False,9,custom,manhattan,0.9333333333333332
iris,False,10,False,9,custom,chebyshev,0.9070876622423013
iris,False,10,False,10,uniform,euclidean,0.9264828738512949
iris,False,10,False,10,uniform,manhattan,0.9333066559957316
iris,False,10,False,10,uniform,chebyshev,0.9135813627760337
iris,False,10,False,10,distance,euclidean,0.93999399939994
iris,False,10,False,10,distance,manhattan,0.93999399939994
iris,False,10,False,10,distance,chebyshev,0.9269162210338683
iris,False,10,False,10,custom,euclidean,0.9199679871948779
iris,False,10,False,10,custom,manhattan,0.9266593325999266
iris,False,10,False,10,custom,chebyshev,0.8937947128046138
iris,False,10,False,11,uniform,euclidean,0.9266593325999266
iris,False,10,False,11,uniform,manhattan,0.9199999999999999
iris,False,10,False,11,uniform,chebyshev,0.8936675386051253
iris,False,10,False,11,distance,euclidean,0.9466666666666667
iris,False,10,False,11,distance,manhattan,0.93999399939994
iris,False,10,False,11,distance,chebyshev,0.9203802733214498
iris,False,10,False,11,custom,euclidean,0.9199679871948779
iris,False,10,False,11,custom,manhattan,0.9066666666666666
iris,False,10,False,11,custom,chebyshev,0.8871063576945931
iris,False,10,False,12,uniform,euclidean,0.9266006072131585
iris,False,10,False,12,uniform,manhattan,0.9199679871948779
iris,False,10,False,12,uniform,chebyshev,0.9070876622423013
iris,False,10,False,12,distance,euclidean,0.9333333333333332
iris,False,10,False,12,distance,manhattan,0.9333333333333332
iris,False,10,False,12,distance,chebyshev,0.9203293662699603
iris,False,10,False,12,custom,euclidean,0.9133246657999132
iris,False,10,False,12,custom,manhattan,0.9199679871948779
iris,False,10,False,12,custom,chebyshev,0.8937947128046138
iris,False,10,False,13,uniform,euclidean,0.9199999999999999
iris,False,10,False,13,uniform,manhattan,0.9199679871948779
iris,False,10,False,13,uniform,chebyshev,0.8938403644285997
iris,False,10,False,13,distance,euclidean,0.93999399939994
iris,False,10,False,13,distance,manhattan,0.9466666666666667
iris,False,10,False,13,distance,chebyshev,0.9203707708862349
iris,False,10,False,13,custom,euclidean,0.9133246657999133
iris,False,10,False,13,custom,manhattan,0.9199679871948779
iris,False,10,False,13,custom,chebyshev,0.8938403644285997
iris,False,10,False,14,uniform,euclidean,0.9066293183940243
iris,False,10,False,14,uniform,manhattan,0.906517094017094
iris,False,10,False,14,uniform,chebyshev,0.8871091871091871
iris,False,10,False,14,distance,euclidean,0.9466666666666667
iris,False,10,False,14,distance,manhattan,0.93999399939994
iris,False,10,False,14,distance,chebyshev,0.9137287062039537
iris,False,10,False,14,custom,euclidean,0.9199999999999999
iris,False,10,False,14,custom,manhattan,0.906517094017094
iris,False,10,False,14,custom,chebyshev,0.8739198336979198
iris,False,10,False,15,uniform,euclidean,0.9133246657999133
iris,False,10,False,15,uniform,manhattan,0.9132552630700964
iris,False,10,False,15,uniform,chebyshev,0.8673004555357497
iris,False,10,False,15,distance,euclidean,0.9466666666666667
iris,False,10,False,15,distance,manhattan,0.9466666666666667
iris,False,10,False,15,distance,chebyshev,0.9137454726913812
iris,False,10,False,15,custom,euclidean,0.9133246657999133
iris,False,10,False,15,custom,manhattan,0.9132552630700964
iris,False,10,False,15,custom,chebyshev,0.8606593992732607
iris,False,10,True,1,uniform,euclidean,0.9533286661999533
iris,False,10,True,1,uniform,manhattan,0.9333333333333332
iris,False,10,True,1,uniform,chebyshev,0.9469369881741017
iris,False,10,True,1,distance,euclidean,0.9533286661999533
iris,False,10,True,1,distance,manhattan,0.9333333333333332
iris,False,10,True,1,distance,chebyshev,0.9469369881741017
iris,False,10,True,1,custom,euclidean,0.9394339070050122
iris,False,10,True,1,custom,manhattan,0.9193143924236361
iris,False,10,True,1,custom,chebyshev,0.9328790368915434
iris,False,10,True,2,uniform,euclidean,0.9533286661999533
iris,False,10,True,2,uniform,manhattan,0.9332264957264957
iris,False,10,True,2,uniform,chebyshev,0.9469143604198221
iris,False,10,True,2,distance,euclidean,0.9533286661999533
iris,False,10,True,2,distance,manhattan,0.9333333333333332
iris,False,10,True,2,distance,chebyshev,0.9469369881741017
iris,False,10,True,2,custom,euclidean,0.9335966930026336
iris,False,10,True,2,custom,manhattan,0.9533286661999533
iris,False,10,True,2,custom,chebyshev,0.9336538795301682
iris,False,10,True,3,uniform,euclidean,0.9533286661999533
iris,False,10,True,3,uniform,manhattan,0.9533286661999534
iris,False,10,True,3,uniform,chebyshev,0.9535711116848428
iris,False,10,True,3,distance,euclidean,0.9533286661999533
iris,False,10,True,3,distance,manhattan,0.9533286661999534
iris,False,10,True,3,distance,chebyshev,0.9535711116848428
iris,False,10,True,3,custom,euclidean,0.9399459513562206
iris,False,10,True,3,custom,manhattan,0.9533286661999534
iris,False,10,True,3,custom,chebyshev,0.9402837902837903
iris,False,10,True,4,uniform,euclidean,0.9465811965811964
iris,False,10,True,4,uniform,manhattan,0.9399459513562206
iris,False,10,True,4,uniform,chebyshev,0.9469143604198221
iris,False,10,True,4,distance,euclidean,0.9533286661999533
iris,False,10,True,4,distance,manhattan,0.9466666666666667
iris,False,10,True,4,distance,chebyshev,0.9535711116848428
iris,False,10,True,4,custom,euclidean,0.9533286661999533
iris,False,10,True,4,custom,manhattan,0.9466453247965854
iris,False,10,True,4,custom,chebyshev,0.9402958986870221
iris,False,10,True,5,uniform,euclidean,0.9533286661999534
iris,False,10,True,5,uniform,manhattan,0.9466666666666667
iris,False,10,True,5,uniform,chebyshev,0.9469201822142997
iris,False,10,True,5,distance,euclidean,0.9533286661999534
iris,False,10,True,5,distance,manhattan,0.9466666666666667
iris,False,10,True,5,distance,chebyshev,0.9469201822142997
iris,False,10,True,5,custom,euclidean,0.9533286661999534
iris,False,10,True,5,custom,manhattan,0.9466666666666667
iris,False,10,True,5,custom,chebyshev,0.9469201822142997
iris,False,10,True,6,uniform,euclidean,0.9666366396423447
iris,False,10,True,6,uniform,manhattan,0.9399459513562206
iris,False,10,True,6,uniform,chebyshev,0.9469369881741017
iris,False,10,True,6,distance,euclidean,0.96
iris,False,10,True,6,distance,manhattan,0.9466666666666667
iris,False,10,True,6,distance,chebyshev,0.9535711116848428
iris,False,10,True,6,custom,euclidean,0.9666633329999667
iris,False,10,True,6,custom,manhattan,0.9466453247965854
iris,False,10,True,6,custom,chebyshev,0.9203293662699603
iris,False,10,True,7,uniform,euclidean,0.9533286661999533
iris,False,10,True,7,uniform,manhattan,0.9533286661999533
iris,False,10,True,7,uniform,chebyshev,0.9469201822142997
iris,False,10,True,7,distance,euclidean,0.96
iris,False,10,True,7,distance,manhattan,0.9533286661999534
iris,False,10,True,7,distance,chebyshev,0.9535711116848428
iris,False,10,True,7,custom,euclidean,0.9533286661999533
iris,False,10,True,7,custom,manhattan,0.9533286661999533
iris,False,10,True,7,custom,chebyshev,0.9469201822142997
iris,False,10,True,8,uniform,euclidean,0.9665831244778613
iris,False,10,True,8,uniform,manhattan,0.9532912954992826
iris,False,10,True,8,uniform,chebyshev,0.9535711116848428
iris,False,10,True,8,distance,euclidean,0.9666633329999667
iris,False,10,True,8,distance,manhattan,0.9466666666666667
iris,False,10,True,8,distance,chebyshev,0.9535711116848428
iris,False,10,True,8,custom,euclidean,0.9599358974358975
iris,False,10,True,8,custom,manhattan,0.9599839935974389
iris,False,10,True,8,custom,chebyshev,0.9535306864019736
iris,False,10,True,9,uniform,euclidean,0.9532912954992826
iris,False,10,True,9,uniform,manhattan,0.93999399939994
iris,False,10,True,9,uniform,chebyshev,0.9468640197353069
iris,False,10,True,9,distance,euclidean,0.9666633329999667
iris,False,10,True,9,distance,manhattan,0.9466666666666667
iris,False,10,True,9,distance,chebyshev,0.9601901366607248
iris,False,10,True,9,custom,euclidean,0.9532912954992826
iris,False,10,True,9,custom,manhattan,0.93999399939994
iris,False,10,True,9,custom,chebyshev,0.9468640197353069
iris,False,10,True,10,uniform,euclidean,0.9599358974358975
iris,False,10,True,10,uniform,manhattan,0.93999399939994
iris,False,10,True,10,uniform,chebyshev,0.9535306864019736
iris,False,10,True,10,distance,euclidean,0.9666633329999667
iris,False,10,True,10,distance,manhattan,0.9466666666666667
iris,False,10,True,10,distance,chebyshev,0.9601901366607248
iris,False,10,True,10,custom,euclidean,0.9532912954992826
iris,False,10,True,10,custom,manhattan,0.9466666666666667
iris,False,10,True,10,custom,chebyshev,0.9401861754802932
iris,False,10,True,11,uniform,euclidean,0.9466453247965854
iris,False,10,True,11,uniform,manhattan,0.93999399939994
iris,False,10,True,11,uniform,chebyshev,0.9401861754802932
iris,False,10,True,11,distance,euclidean,0.96
iris,False,10,True,11,distance,manhattan,0.9466666666666667
iris,False,10,True,11,distance,chebyshev,0.9535306864019736
iris,False,10,True,11,custom,euclidean,0.93999399939994
iris,False,10,True,11,custom,manhattan,0.93999399939994
iris,False,10,True,11,custom,chebyshev,0.9269162210338683
iris,False,10,True,12,uniform,euclidean,0.9466453247965854
